Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
The relationship between proactive personality and innovative work behavior: a moderated mediation model,Current Psychology,,,,10.1007/s12144-025-08446-y,Tiening LiShengxia Wu,2025,https://link.springer.com/article/10.1007/s12144-025-08446-y,Article
Threats to scientific software from over-reliance on AI code assistants,Nature Computational Science,,,,10.1038/s43588-025-00845-2,Gabrielle O’Brien,2025,https://link.springer.com/article/10.1038/s43588-025-00845-2,Article
Impact of generative models on higher education: exploring opportunities and challenges,Education and Information Technologies,,,,10.1007/s10639-025-13742-y,Qiang ZhengXiujuan YuanLe Xu,2025,https://link.springer.com/article/10.1007/s10639-025-13742-y,Article
Benefits of&#xa0;Card Walls in&#xa0;Agile Software Development: A Systematic Literature Review,Agile Processes in Software Engineering and Extreme Programming,,,,10.1007/978-3-031-08169-9_1,Marc SallinMartin Kropp,2022,https://link.springer.com/chapter/10.1007/978-3-031-08169-9_1,Conference paper
Challenges and practices of deep learning model reengineering: A case study on computer vision,Empirical Software Engineering,,,,10.1007/s10664-024-10521-0,Wenxin JiangVishnu BannaNaveen VivekAbhinav GoelNicholas SynovicGeorge K. ThiruvathukalJames C. Davis,2024,https://link.springer.com/article/10.1007/s10664-024-10521-0,Article
On the correlation between architectural smells and static analysis warnings,Software Quality Journal,,,,10.1007/s11219-025-09730-7,Matteo EspositoMikel RobredoFrancesca Arcelli FontanaValentina Lenarduzzi,2025,https://link.springer.com/article/10.1007/s11219-025-09730-7,Article
Jidoka: automation with a human touch,Software and Systems Modeling,,,,10.1007/s10270-024-01256-z,Eban Escott,2024,https://link.springer.com/article/10.1007/s10270-024-01256-z,Article
A theory of factors affecting continuous experimentation (FACE),Empirical Software Engineering,,,,10.1007/s10664-023-10358-z,Rasmus RosElizabeth BjarnasonPer Runeson,2023,https://link.springer.com/article/10.1007/s10664-023-10358-z,Article
Sequential Composition of&#xa0;BDD Transition Systems for&#xa0;Model-Based Testing,"Formal Techniques for Distributed Objects, Components, and Systems",,,,10.1007/978-3-031-95497-9_3,Tannaz ZameniPetra van den BosJohan FoedererArend Rensink,2025,https://link.springer.com/chapter/10.1007/978-3-031-95497-9_3,Conference paper
Age-related bias and artificial intelligence: a scoping review,Humanities and Social Sciences Communications,,,,10.1057/s41599-023-01999-y,Charlene H. ChuSimon Donato-WoodgerShehroz S. KhanRune NyrupKathleen LeslieAlexandra LynTianyu ShiAndria BianchiSamira Abbasgholizadeh RahimiAmanda Grenier,2023,https://link.springer.com/article/10.1057/s41599-023-01999-y,Article
Process Mining in Trusted Execution Environments: Towards Hardware Guarantees for Trust-Aware Inter-organizational Process Analysis,Process Mining Workshops,,,,10.1007/978-3-030-98581-3_27,Marcel MüllerAnthony Simonet-BoulogneSouvik SenguptaOliver Beige,2022,https://link.springer.com/chapter/10.1007/978-3-030-98581-3_27,Conference paper
Overvcoming SMEs’ Barriers in Adopting Crowdworking with Quality Management Approaches,Building Resilience into Production: Contemporary Challenges for the Future,,,,10.1007/978-3-031-92082-0_28,K. LangeR. RefflinghausA. HupeU. Bretschneider,2025,https://link.springer.com/chapter/10.1007/978-3-031-92082-0_28,Conference paper
Ethics in AI through the practitioner’s view: a grounded theory literature review,Empirical Software Engineering,,,,10.1007/s10664-024-10465-5,Aastha PantRashina HodaChakkrit TantithamthavornBurak Turhan,2024,https://link.springer.com/article/10.1007/s10664-024-10465-5,Article
Analysis of collaborative robot technology patent map and research on development trends,Scientific Reports,,,,10.1038/s41598-025-14074-0,Di ZhangLihua Liu,2025,https://link.springer.com/article/10.1038/s41598-025-14074-0,Article
The hidden linkage of corporate efficiency and green innovation with human resource management practices: a newly perspective from China,Environmental Science and Pollution Research,,,,10.1007/s11356-023-31554-w,Ran Wang,2024,https://link.springer.com/article/10.1007/s11356-023-31554-w,Article
System Development to Analyze Recruitment Process and Eligibility Criteria Using Machine Learning Algorithms,Proceedings of 3rd International Conference on Artificial Intelligence: Advances and Applications,,,,10.1007/978-981-19-7041-2_35,Megharaj SonawaneAditya BorseHrishikesh SonawaneAashish MaliPrachi Rajarapollu,2023,https://link.springer.com/chapter/10.1007/978-981-19-7041-2_35,Conference paper
Evaluating RISC-V Vector Instruction Set Architecture Extension with Computer Vision Workloads,Journal of Computer Science and Technology,,,,10.1007/s11390-023-1266-6,Ruo-Shi LiPing PengZhi-Yuan ShaoHai JinRan Zheng,2023,https://link.springer.com/article/10.1007/s11390-023-1266-6,Article
When Sexy Avatars Get Weird: How Brain Asymmetry and Oculomotor Dynamics Navigate the Uncanny,Brain Informatics,,,,10.1007/978-981-96-3294-7_10,Mathieu Brideau-DuquetteSara Saint-Pierre CôtéPhilippe CharbonneauPatrice Renaud,2025,https://link.springer.com/chapter/10.1007/978-981-96-3294-7_10,Conference paper
A design science research approach to Large Language Model-Based Agents for Requirements Specification (LLMBA4RS) in low-code applications,Requirements Engineering,,,,10.1007/s00766-025-00450-9,Cristian RotarQingyu Zhang,2025,https://link.springer.com/article/10.1007/s00766-025-00450-9,Article
A Literature Review Based Insight into Agile Mindset Through a Lens of Six C’s Grounded Theory Model,Information Technology for Management: Solving Social and Business Problems Through IT,,,,10.1007/978-3-031-61657-0_13,Necmettin OzkanKaren EilersMehmet Şahin Gök,2024,https://link.springer.com/chapter/10.1007/978-3-031-61657-0_13,Conference paper
Artificial intelligence and clean/dirty energy markets: tail-based pairwise connectedness and portfolio implications,Future Business Journal,,,,10.1186/s43093-025-00451-8,Bechir RaggadElie Bouri,2025,https://link.springer.com/article/10.1186/s43093-025-00451-8,Article
Forecasting software indicators: an industry-academia collaboration,Empirical Software Engineering,,,,10.1007/s10664-024-10508-x,Claudia AyalaCristina GómezMartí ManzanoAntonin AbherveXavier Franch,2024,https://link.springer.com/article/10.1007/s10664-024-10508-x,Article
Strategies for managing time and costs in speech corpus creation: insights from the Slovenian ARTUR corpus,Language Resources and Evaluation,,,,10.1007/s10579-024-09792-2,Darinka VerdonikAndreja BizjakAndrej ŽgankMirjam Sepesy MaučecMitja TrojarJerneja Žganec GrosMarko BajecIztok Lebar BajecSimon Dobrišek,2024,https://link.springer.com/article/10.1007/s10579-024-09792-2,Article
User story clustering in agile development: a framework and an empirical study,Frontiers of Computer Science,,,,10.1007/s11704-022-8262-9,Bo YangXiuyin MaChunhui WangHaoran GuoHuai LiuZhi Jin,2023,https://link.springer.com/article/10.1007/s11704-022-8262-9,Article
AI Act for the Working Programmer,Bridging the Gap Between AI and Reality,,,,10.1007/978-3-031-75434-0_6,Holger HermannsAnne Lauber-RönsbergPhilip MeinelSarah SterzHanwei Zhang,2025,https://link.springer.com/chapter/10.1007/978-3-031-75434-0_6,Conference paper
It is like taking a ball for a walk: on boundary work in software development,AI & SOCIETY,,,,10.1007/s00146-021-01175-3,Kristin WulffHanne Finnestrand,2021,https://link.springer.com/article/10.1007/s00146-021-01175-3,Article
An empirical study on the factors causing stress among IT professionals in the urban city of Chennai,International Journal of System Assurance Engineering and Management,,,,10.1007/s13198-024-02366-z,V. S. IswaryaM. BabimaMuhila M. GnanaR. Dhaneesh,2024,https://link.springer.com/article/10.1007/s13198-024-02366-z,Article
Software fault prediction using evolving populations with mathematical diversification,Soft Computing,,,,10.1007/s00500-022-07445-6,Somya Goyal,2022,https://link.springer.com/article/10.1007/s00500-022-07445-6,Article
A novel hybrid requirement’s prioritization approach based on critical software project factors,"Cognition, Technology & Work",,,,10.1007/s10111-023-00729-3,Hasna ArshadSaima ShaheenJaved Ali KhanMuhammad Shahid AnwarKhursheed AurangzebMusaed Alhussein,2023,https://link.springer.com/article/10.1007/s10111-023-00729-3,Article
Intelligent Push Method of Human Resources Big Data Based on Wireless Social Network,Advanced Hybrid Information Processing,,,,10.1007/978-3-031-28867-8_10,Xiaoyi WenJin Li,2023,https://link.springer.com/chapter/10.1007/978-3-031-28867-8_10,Conference paper
Buurtzorg: scaling up an organization with hundreds of self-managing teams but no middle managers,Journal of Organization Design,,,,10.1007/s41469-024-00184-y,Frank MartelaSharda Nandram,2025,https://link.springer.com/article/10.1007/s41469-024-00184-y,Article
"Tech Ethics, Organizational Values, and Ethical Work: Insights from a Qualitative Study of Five UK-Based Digital Technology Businesses",Journal of Business Ethics,,,,10.1007/s10551-025-06205-4,Andrew Jonathan MaileEdward BrooksLiz GullifordRebecca Park,2025,https://link.springer.com/article/10.1007/s10551-025-06205-4,Article
SmartPLR: a digital solution for AI-powered smartphone pupillometry,BMC Ophthalmology,,,,10.1186/s12886-025-04462-5,Kyu Lim KimDong Kyu KimJeong Hoon LeeYong Chan Kim,2025,https://link.springer.com/article/10.1186/s12886-025-04462-5,Article
Domain-Driven Design in Microservices-Based Systems Development: A Systematic Literature Review and Thematic Analysis,Programming and Computer Software,,,,10.1134/S0361768824700749,J. Sangabriel-AlarcónJ. O. Ocharán-HernándezX. LimónM. K. Cortés-Verdín,2024,https://link.springer.com/article/10.1134/S0361768824700749,Article
ARP–GWO: an efficient approach for prioritization of risks in agile software development,Soft Computing,,,,10.1007/s00500-020-05555-7,B. PrakashV. Viswanathan,2021,https://link.springer.com/article/10.1007/s00500-020-05555-7,Article
Presence of a glass ceiling and it’s contributing factors to IT and aviation,International Journal of System Assurance Engineering and Management,,,,10.1007/s13198-024-02526-1,Khundrakapam Anjalee DeviSwati BansalAtul SangalSumeet Kumar Singh,2024,https://link.springer.com/article/10.1007/s13198-024-02526-1,Article
Challenges Facing People with Disabilities in Acquiring Equitable Employment in Small and Medium Enterprises in Tanzania,Sustainable Education and Development – Sustainable Industrialization and Innovation,,,,10.1007/978-3-031-25998-2_69,G. J. MushiA. P. AthumanE. J. Munishi,2023,https://link.springer.com/chapter/10.1007/978-3-031-25998-2_69,Conference paper
"Zoned Role-Based Approach to System Design, Implementation, and Access Control of Integrated Web Applications",Software and Data Engineering,,,,10.1007/978-3-031-75201-8_4,Harris Wang,2025,https://link.springer.com/chapter/10.1007/978-3-031-75201-8_4,Conference paper
Enhancing well-being: evaluating the impact of stress management interventions for IT professionals in the workplace,International Journal of System Assurance Engineering and Management,,,,10.1007/s13198-024-02339-2,V. S. IswaryaM. BabimaM. Gnana MuhilaR. Dhaneesh,2024,https://link.springer.com/article/10.1007/s13198-024-02339-2,Article
Within-project and cross-project defect prediction based on model averaging,Scientific Reports,,,,10.1038/s41598-025-90832-4,Tong LiZhong WangPeibei Shi,2025,https://link.springer.com/article/10.1038/s41598-025-90832-4,Article
The Data Scientist on LinkedIn: Job Advertisement Corpus Processing with NooJ,Formalizing Natural Languages with NooJ 2019 and Its Natural Language Processing Applications,,,,10.1007/978-3-030-38833-1_7,Maddalena della VolpeFrancesca Esposito,2020,https://link.springer.com/chapter/10.1007/978-3-030-38833-1_7,Conference paper
Facilitating Security Champions in&#xa0;Software Projects - An Experience Report from&#xa0;Visma,Product-Focused Software Process Improvement,,,,10.1007/978-3-031-49266-2_4,Anh Nguyen-DucDaniela Soares CruzesHege AalvikMonica Iovan,2024,https://link.springer.com/chapter/10.1007/978-3-031-49266-2_4,Conference paper
Designing from experience: on the adoption of chatbot conversational design practices by practitioners,Personal and Ubiquitous Computing,,,,10.1007/s00779-024-01800-0,Geovana Ramos Sousa SilvaEdna Dias Canedo,2024,https://link.springer.com/article/10.1007/s00779-024-01800-0,Article
Candidate gene identification and marker development for seed coat peeling rate in peanut (<i>Arachis Hypogaea</i> L.),BMC Plant Biology,,,,10.1186/s12870-025-07007-6,Hongfei LiuZiqi SunFeiyan QiXiao WangMeng ZhangJuan WangXiaobo WangZiqiang MoMingbo ZhaoChenyang ZhiMengmeng WangZhiyuan ZhouLinhong XuWenzhao DongZheng ZhengXinyou Zhang,2025,https://link.springer.com/article/10.1186/s12870-025-07007-6,Article
"“‘Oh gosh, why go?’ cause they are going to look at me and not hire”: intersectional experiences of black women navigating employment during pregnancy and parenting",BMC Pregnancy and Childbirth,,,,10.1186/s12884-022-05268-9,Renee MehraAmy AlspaughJennifer T DunnLinda S FranckMonica R McLemoreDanya E KeeneTrace S KershawJeannette R Ickovics,2023,https://link.springer.com/article/10.1186/s12884-022-05268-9,Article
The Importance of Language and Communication Skills in the IT Industry in Bosnia and Herzegovina,Innovations in Learning and Technology for the Workplace and Higher Education,,,,10.1007/978-3-030-90677-1_21,DŽalila Muharemagić,2022,https://link.springer.com/chapter/10.1007/978-3-030-90677-1_21,Conference paper
Exploring barriers to acceptance of artificial intelligence in social welfare schemes of governments in India – a systematic literature review,International Journal of System Assurance Engineering and Management,,,,10.1007/s13198-024-02498-2,Ramendra VermaShikha Kapoor,2024,https://link.springer.com/article/10.1007/s13198-024-02498-2,Article
The electroencephalography protocol for the Accelerating Medicines Partnership® Schizophrenia Program: Reliability and stability of measures,Schizophrenia,,,,10.1038/s41537-025-00622-0,Daniel H. MathalonSpero NicholasBrian J. RoachTashrif BillahSuzie LavoieThomas WhitfordHolly K. HamiltonLauren AddamoAndrey AnohkinTristan BekinschteinAysenil BelgerKate BuccilliJohn CahillRicardo E. CarriónStefano DamianiIlvana DzaficBjørn H. EbdrupIgor IzyurovJohanna JarchoRaoul JenniAnna JoSarah KerinsClarice LeeElizabeth A. MartinRocio Mayol-TroncosoMargaret A. NiznikiewiczMuhammad ParvazOliver PogarellJulio Prieto-MontalvoRachel RabinDavid R. RoalfJack RogersDean F. SalisburyRiaz ShaikStewart ShankmanMichael C. StevensYi Nam SuenNicole C. SwannXiaochen TangJudy L. ThompsonIvy TsoJulian WenzelJuan Helen ZhouJean AddingtonLuis AlamedaCelso ArangoNicholas J. K. BreitbordeMatthew R. BroomeKristin S. CadenheadMonica E. CalkinsRolando I. Castillo-PassiEric Yu Hai ChenJimmy ChoiPhilippe ConusCheryl M. CorcoranBarbara A. CornblattCovadonga M. Diaz-CanejaLauren M. EllmanPaolo Fusar-PoliPablo A. GasparCarla GerberLouise Birkedal GlenthøjLeslie E. HortonChristy Lai Ming HuiJoseph KambeitzLana Kambeitz-IlankovicMatcheri S. KeshavanMinah KimSung-Wan KimNikolaos KoutsoulerisJun Soo KwonKerstin LangbeinDaniel MamahVijay A. MittalMerete NordentoftGodfrey D. PearlsonJesus PerezDiana O. PerkinsAlbert R. PowersFred W. SabbJason SchiffmanJai L. ShahSteven M. SilversteinStefan SmesnyWilliam S. StoneGregory P. StraussRachel UpthegroveSwapna K. VermaJijun WangDaniel H. WolfTianhong ZhangSylvain BouixOfer PasternakKang-Ik K. ChoMichael J. ColemanDominic DwyerAngela NunezZailyn TamayoStephen J. WoodRene S. KahnJohn M. KanePatrick D. McGorryCarrie E. BeardenBarnaby NelsonScott W. WoodsMartha E. ShentonGregory A. Light,2025,https://link.springer.com/article/10.1038/s41537-025-00622-0,Article
